"ID","CHECKING_BALANCE","PAYMENT_TERM","CREDIT_HISTORY","LOAN_PURPOSE","LOAN_AMOUNT","EXISTING_SAVINGS","EMPLOYMENT_DURATION","INSTALLMENT_PERCENT","SEX","OTHERS_ON_LOAN","CURRENT_RESIDENCE_DURATION","PROPERTY","AGE","INSTALLMENT_PLANS","HOUSING","EXISTING_CREDITS_COUNT","JOB_TYPE","DEPENDENTS","TELEPHONE","FOREIGN_WORKER","ALLOW"
1056983,-647.47,651.0,CREDITS_PAID_TO_DATE,FURNITURE,1008.0,"11.49",0.0,2.0,F,NONE,1.0,SAVINGS_INSURANCE,22.0,STORES,RENT,1.0,3.0,1.0,0.0,1.0,0
84497,-39.19,390.0,PRIOR_PAYMENTS_DELAYED,FURNITURE,690.0,"3.65",3.0,3.0,M,NONE,3.0,SAVINGS_INSURANCE,27.0,NONE,OWN,1.0,3.0,2.0,1.0,1.0,1
308101,NO_CHECKING,1110.0,OUTSTANDING_CREDIT,APPLIANCES,3072.0,"711.56",8.0,3.0,F,NONE,3.0,CAR_OTHER,34.0,NONE,OWN,1.0,3.0,1.0,1.0,1.0,0
779004,NO_CHECKING,900.0,OUTSTANDING_CREDIT,REPAIRS,6178.0,UNKNOWN,11.0,5.0,M,CO-APPLICANT,5.0,UNKNOWN,53.0,NONE,FREE,2.0,3.0,2.0,1.0,1.0,0
594143,-770.79,120.0,ALL_CREDITS_PAID_BACK,CAR_NEW,250.0,"20.29",0.0,1.0,M,NONE,2.0,REAL_ESTATE,19.0,STORES,RENT,1.0,3.0,1.0,0.0,1.0,1
114535,-369.59,837.0,PRIOR_PAYMENTS_DELAYED,RADIO_TV,2344.0,"62.1",7.0,3.0,F,NONE,3.0,SAVINGS_INSURANCE,30.0,BANK,OWN,2.0,0.0,1.0,0.0,1.0,1
991883,NO_CHECKING,900.0,OUTSTANDING_CREDIT,REPAIRS,8382.0,"745.69",10.0,5.0,M,CO-APPLICANT,4.0,CAR_OTHER,49.0,NONE,FREE,2.0,2.0,2.0,1.0,1.0,0
782393,"172.25",775.0,PRIOR_PAYMENTS_DELAYED,RADIO_TV,4662.0,"34.29",1.0,2.0,M,NONE,3.0,UNKNOWN,30.0,NONE,OWN,2.0,3.0,1.0,0.0,1.0,0
128844,NO_CHECKING,248.0,ALL_CREDITS_PAID_BACK,FURNITURE,2931.0,"445.64",0.0,1.0,F,NONE,3.0,SAVINGS_INSURANCE,49.0,NONE,OWN,2.0,3.0,1.0,0.0,1.0,1
681086,-224.41,434.0,PRIOR_PAYMENTS_DELAYED,CAR_NEW,1628.0,"20.26",0.0,3.0,F,NONE,3.0,REAL_ESTATE,25.0,NONE,OWN,1.0,3.0,1.0,0.0,1.0,1
673033,"0",990.0,OUTSTANDING_CREDIT,VACATION,5012.0,"411.12",3.0,3.0,F,CO-APPLICANT,3.0,UNKNOWN,43.0,STORES,FREE,1.0,3.0,1.0,1.0,1.0,1
50041,"112.57",420.0,PRIOR_PAYMENTS_DELAYED,CAR_NEW,2609.0,"31.56",7.0,4.0,M,NONE,2.0,SAVINGS_INSURANCE,33.0,BANK,RENT,1.0,1.0,1.0,1.0,1.0,1
883458,NO_CHECKING,1426.0,OUTSTANDING_CREDIT,RADIO_TV,6806.0,"892.5",8.0,5.0,M,CO-APPLICANT,4.0,UNKNOWN,48.0,NONE,FREE,2.0,3.0,1.0,1.0,1.0,0
767318,-1574.31,150.0,PRIOR_PAYMENTS_DELAYED,CAR_NEW,480.0,"324.24",2.0,1.0,F,CO-APPLICANT,2.0,SAVINGS_INSURANCE,40.0,STORES,OWN,1.0,1.0,1.0,1.0,1.0,1
729412,-125.42,124.0,CREDITS_PAID_TO_DATE,VACATION,1576.0,"65.64",0.0,2.0,F,NONE,2.0,CAR_OTHER,31.0,NONE,OWN,1.0,3.0,1.0,0.0,1.0,1
708177,-294.78,360.0,PRIOR_PAYMENTS_DELAYED,FURNITURE,997.0,"694.62",5.0,3.0,M,NONE,2.0,CAR_OTHER,32.0,NONE,RENT,1.0,3.0,1.0,0.0,1.0,1
1266831,-1023.22,310.0,ALL_CREDITS_PAID_BACK,CAR_NEW,1030.0,"73.86",0.0,2.0,F,NONE,1.0,REAL_ESTATE,28.0,NONE,RENT,1.0,3.0,1.0,0.0,1.0,1
1270083,NO_CHECKING,1054.0,OUTSTANDING_CREDIT,VACATION,8750.0,"840.1",10.0,5.0,M,CO-APPLICANT,3.0,UNKNOWN,61.0,STORES,FREE,2.0,1.0,1.0,1.0,1.0,0
175538,-761.68,300.0,ALL_CREDITS_PAID_BACK,CAR_NEW,762.0,"37.0",3.0,1.0,F,NONE,2.0,SAVINGS_INSURANCE,27.0,STORES,OWN,1.0,3.0,1.0,0.0,1.0,1
84241,-330.37,600.0,PRIOR_PAYMENTS_DELAYED,RADIO_TV,1023.0,"224.37",11.0,3.0,M,NONE,2.0,SAVINGS_INSURANCE,33.0,NONE,RENT,2.0,3.0,1.0,0.0,1.0,1
699410,"33.26",390.0,CREDITS_PAID_TO_DATE,VACATION,250.0,"76.79",0.0,2.0,F,NONE,3.0,REAL_ESTATE,19.0,BANK,RENT,1.0,1.0,1.0,0.0,1.0,1
753149,-1213.82,540.0,NO_CREDITS,VACATION,293.0,"44.88",0.0,1.0,F,NONE,1.0,SAVINGS_INSURANCE,24.0,STORES,RENT,1.0,3.0,1.0,0.0,1.0,1
552939,-108.5,341.0,PRIOR_PAYMENTS_DELAYED,FURNITURE,1480.0,"53.52",4.0,3.0,M,NONE,2.0,CAR_OTHER,32.0,BANK,RENT,1.0,1.0,2.0,1.0,1.0,1
997795,"13.87",1178.0,PRIOR_PAYMENTS_DELAYED,RADIO_TV,2754.0,UNKNOWN,9.0,3.0,M,NONE,4.0,UNKNOWN,34.0,STORES,RENT,1.0,3.0,1.0,0.0,1.0,1
323217,-189.16,300.0,ALL_CREDITS_PAID_BACK,CAR_NEW,1693.0,"69.06",4.0,3.0,F,NONE,2.0,CAR_OTHER,31.0,NONE,RENT,1.0,3.0,1.0,0.0,1.0,1
941840,NO_CHECKING,1302.0,OUTSTANDING_CREDIT,VACATION,6554.0,UNKNOWN,10.0,4.0,M,CO-APPLICANT,3.0,UNKNOWN,55.0,NONE,FREE,3.0,3.0,2.0,1.0,1.0,0
44147,NO_CHECKING,899.0,OUTSTANDING_CREDIT,APPLIANCES,5220.0,"520.34",10.0,4.0,M,CO-APPLICANT,3.0,CAR_OTHER,52.0,NONE,FREE,2.0,3.0,1.0,1.0,1.0,0
551835,-123.11,372.0,ALL_CREDITS_PAID_BACK,FURNITURE,250.0,"11.84",5.0,2.0,F,NONE,2.0,CAR_OTHER,26.0,STORES,OWN,1.0,3.0,1.0,0.0,1.0,1
1219972,"0",806.0,CREDITS_PAID_TO_DATE,RETRAINING,4580.0,"462.53",4.0,3.0,M,NONE,3.0,SAVINGS_INSURANCE,28.0,BANK,RENT,2.0,0.0,2.0,1.0,1.0,1
416455,"4874.62",1085.0,PRIOR_PAYMENTS_DELAYED,CAR_USED,4625.0,"36269.91",6.0,4.0,M,NONE,4.0,SAVINGS_INSURANCE,43.0,NONE,OWN,2.0,3.0,1.0,0.0,1.0,0
270077,-209.61,120.0,CREDITS_PAID_TO_DATE,CAR_NEW,250.0,"32.08",1.0,2.0,F,NONE,3.0,SAVINGS_INSURANCE,41.0,BANK,RENT,1.0,0.0,1.0,0.0,1.0,1
339372,-461.92,124.0,CREDITS_PAID_TO_DATE,CAR_USED,619.0,"145.79",0.0,1.0,F,NONE,2.0,SAVINGS_INSURANCE,19.0,STORES,RENT,1.0,3.0,1.0,0.0,1.0,1
493833,"86.03",810.0,OUTSTANDING_CREDIT,CAR_USED,1571.0,UNKNOWN,11.0,4.0,M,NONE,4.0,SAVINGS_INSURANCE,29.0,NONE,OWN,1.0,3.0,2.0,1.0,1.0,1
380106,"109.51",780.0,CREDITS_PAID_TO_DATE,FURNITURE,4417.0,"94.04",2.0,2.0,F,CO-APPLICANT,2.0,SAVINGS_INSURANCE,21.0,STORES,OWN,1.0,3.0,1.0,0.0,1.0,1
1129047,NO_CHECKING,930.0,OUTSTANDING_CREDIT,OTHER,4730.0,UNKNOWN,12.0,5.0,F,CO-APPLICANT,3.0,CAR_OTHER,56.0,NONE,FREE,2.0,3.0,1.0,1.0,1.0,1
1021226,NO_CHECKING,810.0,OUTSTANDING_CREDIT,BUSINESS,6520.0,"995.97",8.0,5.0,M,NONE,5.0,CAR_OTHER,44.0,STORES,OWN,2.0,1.0,1.0,1.0,0.0,1
1119846,NO_CHECKING,960.0,PRIOR_PAYMENTS_DELAYED,VACATION,5293.0,"208.55",9.0,4.0,F,NONE,4.0,CAR_OTHER,42.0,NONE,FREE,2.0,3.0,1.0,1.0,1.0,0
439384,"35.62",155.0,PRIOR_PAYMENTS_DELAYED,CAR_NEW,250.0,"3.39",5.0,3.0,M,NONE,2.0,REAL_ESTATE,24.0,NONE,OWN,1.0,3.0,1.0,0.0,1.0,1
681968,NO_CHECKING,1050.0,PRIOR_PAYMENTS_DELAYED,VACATION,6016.0,UNKNOWN,6.0,5.0,M,NONE,4.0,CAR_OTHER,42.0,NONE,OWN,2.0,3.0,1.0,0.0,1.0,1
969739,NO_CHECKING,1054.0,OUTSTANDING_CREDIT,REPAIRS,6373.0,"511.81",12.0,5.0,M,CO-APPLICANT,5.0,UNKNOWN,48.0,NONE,FREE,2.0,2.0,1.0,1.0,1.0,0
248441,NO_CHECKING,1116.0,OUTSTANDING_CREDIT,FURNITURE,7339.0,UNKNOWN,10.0,5.0,M,CO-APPLICANT,5.0,UNKNOWN,52.0,NONE,FREE,3.0,3.0,2.0,1.0,1.0,0
581456,NO_CHECKING,1085.0,PRIOR_PAYMENTS_DELAYED,RADIO_TV,6461.0,UNKNOWN,8.0,4.0,M,CO-APPLICANT,5.0,UNKNOWN,56.0,NONE,OWN,3.0,3.0,2.0,1.0,1.0,0
1086927,NO_CHECKING,1500.0,OUTSTANDING_CREDIT,RETRAINING,8698.0,"954.24",11.0,4.0,M,GUARANTOR,5.0,UNKNOWN,49.0,NONE,FREE,2.0,1.0,1.0,1.0,1.0,0
861645,"136.57",120.0,NO_CREDITS,CAR_NEW,250.0,"15.41",4.0,1.0,F,NONE,1.0,REAL_ESTATE,21.0,STORES,RENT,1.0,3.0,1.0,0.0,1.0,1
537256,NO_CHECKING,1395.0,OUTSTANDING_CREDIT,REPAIRS,4134.0,"16183.3",15.0,5.0,F,NONE,5.0,CAR_OTHER,28.0,NONE,FREE,2.0,3.0,2.0,1.0,1.0,0
627359,NO_CHECKING,1080.0,CREDITS_PAID_TO_DATE,APPLIANCES,8091.0,"161.71",5.0,3.0,F,NONE,3.0,UNKNOWN,39.0,NONE,OWN,2.0,3.0,,1.0,1.0,0
613910,-375.35,124.0,PRIOR_PAYMENTS_DELAYED,VACATION,5813.0,"93.76",1.0,3.0,F,NONE,2.0,CAR_OTHER,22.0,NONE,OWN,2.0,3.0,1.0,0.0,1.0,1
624448,NO_CHECKING,240.0,PRIOR_PAYMENTS_DELAYED,FURNITURE,5361.0,"148.94",8.0,3.0,M,NONE,3.0,SAVINGS_INSURANCE,34.0,NONE,OWN,2.0,2.0,1.0,0.0,1.0,0
733693,NO_CHECKING,360.0,CREDITS_PAID_TO_DATE,CAR_USED,2487.0,"1181.29",0.0,3.0,M,NONE,3.0,SAVINGS_INSURANCE,45.0,NONE,OWN,1.0,2.0,1.0,0.0,1.0,1
277301,NO_CHECKING,810.0,OUTSTANDING_CREDIT,APPLIANCES,7167.0,"992.31",7.0,4.0,M,NONE,5.0,UNKNOWN,59.0,NONE,OWN,2.0,3.0,2.0,1.0,1.0,0
265910,NO_CHECKING,992.0,OUTSTANDING_CREDIT,OTHER,5821.0,"504.99",11.0,4.0,M,NONE,2.0,CAR_OTHER,37.0,BANK,OWN,1.0,1.0,1.0,0.0,1.0,1
376449,-139.48,465.0,CREDITS_PAID_TO_DATE,FURNITURE,3859.0,"53.79",7.0,2.0,M,NONE,3.0,CAR_OTHER,31.0,NONE,OWN,1.0,3.0,1.0,0.0,1.0,1
362554,NO_CHECKING,1178.0,PRIOR_PAYMENTS_DELAYED,APPLIANCES,6691.0,"867.7",3.0,4.0,M,NONE,4.0,UNKNOWN,39.0,NONE,OWN,2.0,3.0,1.0,1.0,1.0,1
269870,NO_CHECKING,1050.0,OUTSTANDING_CREDIT,FURNITURE,6041.0,UNKNOWN,6.0,3.0,M,NONE,4.0,UNKNOWN,52.0,NONE,OWN,2.0,3.0,2.0,1.0,1.0,0
333910,NO_CHECKING,1080.0,PRIOR_PAYMENTS_DELAYED,APPLIANCES,7624.0,"1076.81",8.0,5.0,M,CO-APPLICANT,3.0,CAR_OTHER,46.0,NONE,OWN,2.0,3.0,1.0,0.0,1.0,1
511768,NO_CHECKING,1020.0,PRIOR_PAYMENTS_DELAYED,APPLIANCES,6894.0,"682.61",6.0,5.0,F,NONE,3.0,CAR_OTHER,53.0,NONE,FREE,2.0,3.0,1.0,0.0,1.0,0
811388,NO_CHECKING,630.0,CREDITS_PAID_TO_DATE,RETRAINING,1914.0,"394.71",10.0,3.0,M,NONE,4.0,REAL_ESTATE,34.0,NONE,OWN,1.0,3.0,1.0,0.0,0.0,1
1219908,NO_CHECKING,,PRIOR_PAYMENTS_DELAYED,CAR_USED,1322.0,"324.25",0.0,2.0,M,NONE,3.0,CAR_OTHER,26.0,BANK,OWN,2.0,1.0,1.0,0.0,1.0,1
684755,NO_CHECKING,806.0,PRIOR_PAYMENTS_DELAYED,APPLIANCES,4724.0,"214.98",5.0,3.0,F,NONE,2.0,SAVINGS_INSURANCE,42.0,NONE,OWN,1.0,3.0,1.0,0.0,1.0,1
628069,NO_CHECKING,1116.0,PRIOR_PAYMENTS_DELAYED,APPLIANCES,8644.0,"982.03",4.0,4.0,M,"",4.0,SAVINGS_INSURANCE,27.0,STORES,OWN,1.0,1.0,1.0,0.0,1.0,0
567687,NO_CHECKING,750.0,PRIOR_PAYMENTS_DELAYED,CAR_USED,6254.0,"205.9",2.0,4.0,M,NONE,3.0,UNKNOWN,43.0,NONE,OWN,2.0,2.0,1.0,1.0,1.0,0
682004,"14928.78",720.0,CREDITS_PAID_TO_DATE,CAR_USED,4643.0,"125.65",0.0,3.0,M,NONE,4.0,SAVINGS_INSURANCE,30.0,NONE,OWN,1.0,2.0,1.0,0.0,1.0,1
868996,"7.95",682.0,OUTSTANDING_CREDIT,CAR_USED,4236.0,"117.76",3.0,3.0,M,NONE,2.0,UNKNOWN,37.0,BANK,OWN,2.0,0.0,1.0,1.0,1.0,1
903501,NO_CHECKING,1050.0,OUTSTANDING_CREDIT,APPLIANCES,5829.0,UNKNOWN,10.0,4.0,M,CO-APPLICANT,4.0,UNKNOWN,55.0,NONE,FREE,2.0,3.0,2.0,1.0,1.0,0
681972,"31.39",360.0,CREDITS_PAID_TO_DATE,CAR_NEW,250.0,"717.74",0.0,2.0,F,NONE,3.0,SAVINGS_INSURANCE,36.0,STORES,OWN,1.0,1.0,1.0,1.0,1.0,1
1257468,NO_CHECKING,750.0,PRIOR_PAYMENTS_DELAYED,RADIO_TV,4287.0,UNKNOWN,4.0,3.0,M,NONE,2.0,SAVINGS_INSURANCE,39.0,STORES,OWN,2.0,3.0,1.0,0.0,1.0,1
1078257,"148.1",1170.0,PRIOR_PAYMENTS_DELAYED,RADIO_TV,4508.0,"161.47",1.0,4.0,F,NONE,4.0,SAVINGS_INSURANCE,30.0,NONE,OWN,1.0,3.0,1.0,0.0,1.0,1
669245,"130.09",300.0,CREDITS_PAID_TO_DATE,CAR_USED,250.0,"87.99",0.0,1.0,F,NONE,2.0,REAL_ESTATE,,STORES,OWN,1.0,3.0,1.0,0.0,1.0,1
761769,NO_CHECKING,899.0,PRIOR_PAYMENTS_DELAYED,CAR_USED,4216.0,"20317.07",6.0,3.0,F,CO-APPLICANT,4.0,SAVINGS_INSURANCE,43.0,STORES,OWN,2.0,1.0,2.0,1.0,1.0,0
480161,-170.13,806.0,OUTSTANDING_CREDIT,APPLIANCES,2807.0,"219.16",3.0,3.0,M,NONE,2.0,SAVINGS_INSURANCE,32.0,NONE,OWN,1.0,3.0,1.0,0.0,1.0,1
110451,NO_CHECKING,930.0,OUTSTANDING_CREDIT,FURNITURE,7285.0,"985.76",5.0,4.0,M,CO-APPLICANT,5.0,CAR_OTHER,32.0,NONE,OWN,1.0,2.0,2.0,1.0,1.0,0
800574,-1441.77,240.0,CREDITS_PAID_TO_DATE,CAR_NEW,789.0,"90.64",7.0,3.0,M,NONE,3.0,SAVINGS_INSURANCE,35.0,NONE,OWN,2.0,3.0,1.0,1.0,1.0,1
657491,NO_CHECKING,300.0,CREDITS_PAID_TO_DATE,VACATION,4647.0,"895.63",11.0,4.0,F,NONE,4.0,SAVINGS_INSURANCE,48.0,NONE,OWN,2.0,2.0,1.0,0.0,1.0,1
291660,NO_CHECKING,713.0,PRIOR_PAYMENTS_DELAYED,APPLIANCES,3841.0,"376.03",5.0,4.0,M,NONE,4.0,SAVINGS_INSURANCE,33.0,NONE,RENT,1.0,3.0,1.0,0.0,1.0,1
1088716,"94.09",120.0,ALL_CREDITS_PAID_BACK,FURNITURE,250.0,"11.38",0.0,2.0,M,NONE,2.0,REAL_ESTATE,22.0,NONE,RENT,1.0,2.0,1.0,0.0,1.0,1
388138,-1124.7,527.0,CREDITS_PAID_TO_DATE,FURNITURE,626.0,"676.5",0.0,2.0,M,NONE,2.0,CAR_OTHER,28.0,NONE,RENT,1.0,3.0,1.0,0.0,1.0,1
1137206,NO_CHECKING,930.0,PRIOR_PAYMENTS_DELAYED,CAR_USED,5371.0,"257.55",3.0,2.0,F,NONE,3.0,UNKNOWN,39.0,BANK,OWN,1.0,0.0,1.0,0.0,1.0,0
1262898,NO_CHECKING,868.0,OUTSTANDING_CREDIT,CAR_USED,2216.0,"1541.26",10.0,4.0,M,NONE,3.0,SAVINGS_INSURANCE,29.0,NONE,OWN,2.0,3.0,1.0,0.0,1.0,1
278589,"90.66",540.0,CREDITS_PAID_TO_DATE,CAR_USED,1768.0,"7.95",4.0,1.0,M,NONE,3.0,CAR_OTHER,28.0,NONE,OWN,1.0,3.0,1.0,0.0,1.0,1
703791,NO_CHECKING,1488.0,OUTSTANDING_CREDIT,APPLIANCES,6251.0,"1480.82",6.0,5.0,M,CO-APPLICANT,5.0,UNKNOWN,53.0,NONE,OWN,2.0,2.0,2.0,1.0,1.0,0
937975,"194.55",900.0,OUTSTANDING_CREDIT,VACATION,3541.0,"432.95",6.0,4.0,M,NONE,4.0,CAR_OTHER,33.0,STORES,RENT,2.0,1.0,1.0,0.0,1.0,1
654526,NO_CHECKING,1054.0,PRIOR_PAYMENTS_DELAYED,APPLIANCES,4834.0,"965.04",6.0,3.0,M,NONE,4.0,UNKNOWN,47.0,NONE,OWN,2.0,3.0,2.0,1.0,1.0,0
810778,NO_CHECKING,840.0,OUTSTANDING_CREDIT,APPLIANCES,4713.0,"744.38",4.0,3.0,M,NONE,3.0,CAR_OTHER,32.0,NONE,OWN,2.0,3.0,1.0,0.0,1.0,0
428552,"0",270.0,PRIOR_PAYMENTS_DELAYED,FURNITURE,960.0,"149.24",0.0,3.0,M,NONE,2.0,REAL_ESTATE,27.0,NONE,OWN,1.0,2.0,1.0,0.0,1.0,1
628013,"11.4",630.0,OUTSTANDING_CREDIT,FURNITURE,4839.0,"21671.28",12.0,4.0,M,NONE,2.0,CAR_OTHER,43.0,NONE,OWN,2.0,3.0,2.0,0.0,1.0,1
67028,NO_CHECKING,1364.0,OUTSTANDING_CREDIT,APPLIANCES,7532.0,"17640.38",11.0,4.0,M,CO-APPLICANT,3.0,UNKNOWN,47.0,NONE,OWN,2.0,3.0,1.0,0.0,1.0,0
179005,"73.03",810.0,CREDITS_PAID_TO_DATE,RETRAINING,1527.0,"29.44",5.0,3.0,M,NONE,1.0,CAR_OTHER,26.0,STORES,FREE,2.0,1.0,1.0,1.0,1.0,1
799957,-57.41,124.0,ALL_CREDITS_PAID_BACK,REPAIRS,250.0,"61.22",2.0,2.0,F,NONE,1.0,REAL_ESTATE,19.0,NONE,RENT,1.0,3.0,1.0,0.0,1.0,1
796926,-329.67,210.0,ALL_CREDITS_PAID_BACK,VACATION,554.0,"57.89",2.0,2.0,M,NONE,2.0,REAL_ESTATE,29.0,"",OWN,1.0,3.0,1.0,0.0,1.0,1
863238,-230.59,589.0,CREDITS_PAID_TO_DATE,CAR_NEW,250.0,"87.88",7.0,2.0,F,NONE,2.0,REAL_ESTATE,19.0,STORES,OWN,1.0,3.0,1.0,0.0,1.0,1
77168,NO_CHECKING,1200.0,PRIOR_PAYMENTS_DELAYED,VACATION,5585.0,"575.96",6.0,5.0,M,NONE,4.0,CAR_OTHER,42.0,NONE,OWN,2.0,3.0,1.0,1.0,1.0,1
83927,"0",558.0,PRIOR_PAYMENTS_DELAYED,RADIO_TV,4560.0,"606.91",1.0,3.0,M,NONE,2.0,SAVINGS_INSURANCE,32.0,NONE,OWN,1.0,3.0,1.0,0.0,1.0,1
391175,NO_CHECKING,1147.0,CREDITS_PAID_TO_DATE,FURNITURE,1975.0,"733.08",9.0,3.0,F,NONE,4.0,REAL_ESTATE,28.0,BANK,OWN,1.0,0.0,1.0,0.0,1.0,0
1176928,NO_CHECKING,961.0,PRIOR_PAYMENTS_DELAYED,REPAIRS,2535.0,"805.4",8.0,3.0,F,NONE,4.0,SAVINGS_INSURANCE,35.0,NONE,OWN,1.0,3.0,1.0,1.0,1.0,1
47720,"96.39",403.0,PRIOR_PAYMENTS_DELAYED,RADIO_TV,2453.0,"22.88",7.0,3.0,M,NONE,2.0,CAR_OTHER,39.0,NONE,OWN,2.0,3.0,1.0,0.0,1.0,1
1081144,"171.01",270.0,ALL_CREDITS_PAID_BACK,FURNITURE,250.0,"51.63",3.0,2.0,F,NONE,2.0,REAL_ESTATE,37.0,NONE,OWN,1.0,3.0,1.0,0.0,1.0,1
458528,-380.32,279.0,ALL_CREDITS_PAID_BACK,CAR_USED,649.0,"164.94",0.0,1.0,F,NONE,2.0,SAVINGS_INSURANCE,23.0,NONE,RENT,1.0,3.0,1.0,0.0,1.0,1
672586,-438.11,660.0,CREDITS_PAID_TO_DATE,FURNITURE,250.0,"3.82",0.0,1.0,F,NONE,1.0,REAL_ESTATE,23.0,STORES,RENT,1.0,3.0,1.0,1.0,1.0,1
889492,NO_CHECKING,870.0,OUTSTANDING_CREDIT,APPLIANCES,2315.0,UNKNOWN,5.0,4.0,M,NONE,4.0,CAR_OTHER,41.0,NONE,OWN,2.0,3.0,1.0,1.0,1.0,1
614778,"15.97",1054.0,PRIOR_PAYMENTS_DELAYED,APPLIANCES,2660.0,"150.13",3.0,3.0,F,NONE,1.0,SAVINGS_INSURANCE,29.0,BANK,OWN,1.0,0.0,1.0,0.0,1.0,1
445488,NO_CHECKING,1364.0,PRIOR_PAYMENTS_DELAYED,REPAIRS,10792.0,"664.05",5.0,5.0,M,CO-APPLICANT,5.0,UNKNOWN,51.0,NONE,FREE,2.0,2.0,2.0,1.0,1.0,0
447661,"164.04",1140.0,OUTSTANDING_CREDIT,OTHER,6830.0,"1498.0",9.0,4.0,M,NONE,3.0,CAR_OTHER,33.0,NONE,OWN,2.0,3.0,2.0,1.0,1.0,1
372578,"625.36",527.0,CREDITS_PAID_TO_DATE,FURNITURE,2083.0,"50.43",7.0,2.0,"",NONE,1.0,SAVINGS_INSURANCE,33.0,NONE,FREE,1.0,3.0,1.0,0.0,,1
857089,"18.99",310.0,PRIOR_PAYMENTS_DELAYED,REPAIRS,3959.0,"42.83",6.0,4.0,F,NONE,2.0,CAR_OTHER,26.0,NONE,OWN,1.0,3.0,1.0,1.0,1.0,1
937991,"81.35",620.0,PRIOR_PAYMENTS_DELAYED,RETRAINING,1856.0,"185.5",8.0,4.0,M,NONE,2.0,UNKNOWN,36.0,BANK,OWN,1.0,1.0,1.0,0.0,1.0,1
794577,-1746.79,720.0,CREDITS_PAID_TO_DATE,FURNITURE,2601.0,"793.73",0.0,2.0,M,NONE,1.0,CAR_OTHER,27.0,STORES,OWN,2.0,3.0,1.0,0.0,1.0,1
923346,NO_CHECKING,1023.0,PRIOR_PAYMENTS_DELAYED,RETRAINING,5899.0,"383.84",7.0,4.0,M,NONE,3.0,SAVINGS_INSURANCE,36.0,NONE,FREE,2.0,2.0,1.0,1.0,1.0,1
385515,-3.77,660.0,CREDITS_PAID_TO_DATE,CAR_NEW,250.0,"100.96",4.0,2.0,M,NONE,3.0,REAL_ESTATE,19.0,BANK,RENT,1.0,0.0,1.0,1.0,1.0,1
1032747,NO_CHECKING,961.0,PRIOR_PAYMENTS_DELAYED,APPLIANCES,5590.0,"125.88",2.0,4.0,F,NONE,4.0,SAVINGS_INSURANCE,42.0,"",OWN,1.0,3.0,1.0,0.0,1.0,1
800841,NO_CHECKING,1110.0,PRIOR_PAYMENTS_DELAYED,APPLIANCES,6710.0,UNKNOWN,3.0,3.0,M,NONE,3.0,UNKNOWN,41.0,STORES,OWN,2.0,1.0,2.0,1.0,1.0,0
1078209,"40.61",527.0,CREDITS_PAID_TO_DATE,RETRAINING,,"782.44",5.0,4.0,F,NONE,3.0,SAVINGS_INSURANCE,34.0,NONE,OWN,1.0,3.0,1.0,0.0,1.0,1
1033857,-428.87,124.0,CREDITS_PAID_TO_DATE,RADIO_TV,250.0,"84.73",0.0,1.0,M,NONE,1.0,REAL_ESTATE,40.0,STORES,RENT,1.0,1.0,1.0,0.0,1.0,1
99608,NO_CHECKING,403.0,CREDITS_PAID_TO_DATE,CAR_USED,1506.0,"19.22",5.0,4.0,M,NONE,4.0,SAVINGS_INSURANCE,36.0,NONE,OWN,2.0,2.0,1.0,0.0,1.0,1
1297945,NO_CHECKING,248.0,CREDITS_PAID_TO_DATE,RETRAINING,3878.0,"37.57",0.0,2.0,F,NONE,2.0,REAL_ESTATE,36.0,NONE,OWN,1.0,2.0,1.0,0.0,1.0,1
1153968,NO_CHECKING,1023.0,PRIOR_PAYMENTS_DELAYED,BUSINESS,10525.0,"905.37",7.0,5.0,M,NONE,4.0,UNKNOWN,45.0,NONE,FREE,3.0,2.0,2.0,1.0,1.0,0
952694,"84.08",750.0,CREDITS_PAID_TO_DATE,CAR_USED,2694.0,"34217.87",10.0,2.0,F,NONE,2.0,SAVINGS_INSURANCE,41.0,STORES,OWN,2.0,1.0,1.0,1.0,1.0,1
489538,"187.69",660.0,CREDITS_PAID_TO_DATE,CAR_NEW,250.0,"84.59",1.0,1.0,M,NONE,1.0,REAL_ESTATE,33.0,STORES,OWN,1.0,1.0,1.0,0.0,1.0,1
1144091,"148.46",990.0,OUTSTANDING_CREDIT,VACATION,5848.0,"434.23",3.0,4.0,F,GUARANTOR,4.0,UNKNOWN,43.0,NONE,FREE,2.0,3.0,1.0,1.0,1.0,0
678902,NO_CHECKING,806.0,PRIOR_PAYMENTS_DELAYED,APPLIANCES,4721.0,"215.31",2.0,3.0,F,NONE,4.0,SAVINGS_INSURANCE,44.0,NONE,OWN,1.0,3.0,1.0,1.0,1.0,1
548944,NO_CHECKING,1620.0,OUTSTANDING_CREDIT,EDUCATION,5607.0,"1627.99",2.0,4.0,M,NONE,4.0,CAR_OTHER,36.0,NONE,OWN,1.0,3.0,1.0,0.0,1.0,0
143520,NO_CHECKING,840.0,OUTSTANDING_CREDIT,BUSINESS,5124.0,"787.87",11.0,5.0,F,NONE,3.0,CAR_OTHER,39.0,NONE,OWN,1.0,2.0,1.0,0.0,1.0,0
277718,NO_CHECKING,527.0,CREDITS_PAID_TO_DATE,RETRAINING,5542.0,"6599.19",0.0,3.0,M,NONE,3.0,SAVINGS_INSURANCE,29.0,NONE,OWN,1.0,2.0,1.0,0.0,1.0,1
